Prerequisites,Course Name,Credits,Concurrent Enrollment
BLS 4110;BLS 4120;MLS 4150,MLS 4701,3,False
BLS 4110;BLS 4120;MLS 4150,MLS 4710,1,False
BLS 4210;MLS 4250,MLS 4740,2,False
BLS 4210;MLS 4250,MLS 4750,1,False
BLS 4220,MLS 4760,1,False
,MLS 4770,1,False
BLS 4310;MLS 4350,MLS 4780,2,False
BLS 4310;MLS 4350,MLS 4790,1,False
BLS 4510;MLS 4520;MLS 4550,MLS 4800,3,False
BLS 4510;MLS 4520;MLS 4550,MLS 4811,1,False
BLS 3110;MLS 3150,MLS 4820,1,False
BLS 3110;MLS 3150,MLS 4821,1,False
,MED 0100,4,False
,MED 0101,15,False
,MED 0102,20,False
,MED 0103,12,False
,MED 0104,1,False
,MED 0105,5,False
,MED 0110,8,False
,MED 0120,6,False
,MED 0130,4,False
,MED 0140,3,False
,MED 0150,7,False
,MED 0160,6,False
,MED 0170,4,False
,MED 0200,2,False
,MED 0202,30,False
,MED 0203,12,False
,MED 0204,1,False
,MED 0205,3,False
,MED 0210,4,False
,MED 0220,4,False
,MED 0230,3,False
,MED 0240,3,False
,MED 0250,2,False
,MED 0400,2,False
,MDVL 2100,3,False
,MDVL 4910,6,False
,MDVL 4960,3,False
,MB 1580,3,False
,MB 4980,3,False
,MILS 1010,2,False
,MILS 1020,2,False
,MILS 2010,3,False
,MILS 2020,3,False
,MILS 2930,3,False
,MILS 2980,3,False
,MILS 3010,3,False
,MILS 3020,3,False
,MILS 3930,3,False
,MILS 3980,3,False
,MILS 4010,3,False
,MILS 4020,3,False
,MILS 4500,3,False
,MILS 4930,3,False
,MILS 4980,3,False
,MLNG 1100,3,False
,MLNG 2930,3,False
,MLNG 3930,3,False
,MLNG 3980,3,False
,MD 0100,6,False
,MD 0200,10,False
,MD 0202,6,False
,MD 0300,10,False
,MD 0301,12,False
,MD 0303,3,False
,MD 0406,6,False
,MD 0407,6,False
,MD 0413,4,False
,MD 0414,4,False
,MD 0415,4,False
,MD 0416,4,False
,MD 0417,4,False
,MD 0418,4,False
,MD 0421,4,False
,MUSC 1000,3,False
,MUSC 1010,16,False
,MUSC 1020,16,False
,MUSC 1030,16,False
,MUSC 1040,16,False
,MUSC 1050,16,False
,MUSC 1060,16,False
,MUSC 1070,16,False
,MUSC 1100,3,False
,MUSC 1150,3,False
,MUSC 1170,3,False
,MUSC 1180,3,False
,MUSC 1190,3,False
,MUSC 1260,1,False
MUSC 1260,MUSC 1270,1,False
,MUSC 1400,4,False
,MUSC 1930,3,False
,MUSC 1980,3,False
,MUSC 2010,2,False
,MUSC 2020,2,False
,MUSC 2030,2,False
,MUSC 2040,2,False
,MUSC 2050,2,False
,MUSC 2060,2,False
,MUSC 2070,2,False
,MUSC 2090,2,False
,MUSC 2100,2,False
,MUSC 2260,3,False
,MUSC 2270,3,False
,MUSC 2271,1,False
MUSC 2270,MUSC 2280,3,False
,MUSC 2281,1,False
,MUSC 2300,3,False
,MUSC 2410,1,False
,MUSC 2430,2,False
MUSC 1270,MUSC 2500,1,False
MUSC 2500,MUSC 2510,1,False
,MUSC 2930,3,False
,MUSC 2980,3,False
,MUSC 3010,2,False
,MUSC 3020,2,False
,MUSC 3030,2,False
,MUSC 3040,2,False
,MUSC 3050,2,False
,MUSC 3060,2,False
,MUSC 3070,2,False
,MUSC 3100,2,False
MUSC 2280,MUSC 3270,3,False
,MUSC 3271,1,False
MUSC 2270,MUSC 3300,3,False
,MUSC 3310,3,False
,MUSC 3400,2,False
,MUSC 3410,1,False
,MUSC 3420,1,False
,MUSC 3440,1,False
,MUSC 3450,1,False
,MUSC 3460,1,False
,MUSC 3470,5,False
,MUSC 3480,1,False
,MUSC 3490,1,False
,MUSC 3500,1,False
,MUSC 3840,1,False
,MUSC 3850,1,False
,MUSC 3910,6,False
,MUSC 3930,3,False
,MUSC 3980,3,False
,MUSC 4410,2,False
,MUSC 4910,6,False
,MUSC 4930,4,False
,MUSC 4960,1,False
,MUSC 4961,1,False
,MUSC 4980,6,False
,N 0301,4,False
,N 0302,2,False
,N 0304,4,False
,N 0407,12,False
,N 0408,12,False
,N 0410,12,False
,N 0411,12,False
,N 0415,6,False
,N 0499,12,False
,N 0501,4,False
,N 0502,6,False
,N 0901,12,False
,N 0903,12,False
,NEUR 2980,3,False
BIOL 3040,NEUR 3400,3,True
PSY 1010;NEUR 3400,NEUR 3500,3,False
NEUR 3400;BIOL 3400X,NEUR 3550,1,False
,NEUR 4865,1,False
NEUR 3400;NEUR 3500;NEUR 3550,NEUR 4869,3,False
NEUR 3500,NEUR 4900,1,False
,NEUR 4910,6,False
,NEUR 4930,3,False
,NSCI 0100,15,False
,NS 0101,6,False
,NS 0302,2,False
,NS 0402,12,False
,NS 0501,12,False
,NS 0901,12,False
,NS 0903,12,False
,NMT 4000,3,False
,NMT 4100,3,False
,NMT 4310,2,False
,NMT 4320,3,False
,NMT 4330,3,False
,NMT 4340,3,False
,NMT 4350,3,False
,NMT 4410,7,False
,NMT 4420,3,False
,NMT 4430,3,False
,NMT 4700,4,False
,NMT 4710,1,False
,NMT 4800,2,False
,NMT 4900,12,False
,NMT 4910,2,False
,NMT 4960,1,False
,NURS 1400,1,False
PSY 1010,NURS 1430,3,True
,NURS 1500,3,False
PPY 2540;ANAT 1000,NURS 2500,3,True
ANAT 1000;NURS 1430;PPY 2540,NURS 2510,3,True
,NURS 2515,2,False
ANAT 1000;NURS 1430;NURS 2500;NURS 3200;PPY 2540;NURS 1500;BIOL 1600;BIOL 1930,NURS 2520,3,True
STAT 1100;MATH 1300;STAT 1300;PSY 2050,NURS 2700,2,False
NURS 2500;NURS 2520,NURS 2705,2,False
,NURS 2930,4,False
,NURS 2980,3,False
NURS 2500;NURS 2510;NURS 2520;NURS 3330;NURS 3360;NURS 3200,NURS 3100,2,False
,NURS 3107,3,False
NURS 1430;NURS 2500;ANAT 1000;PPY 2540,NURS 3200,3,True
,NURS 3207,3,False
NURS 2500;NURS 2520;ANAT 1000;PPY 2540,NURS 3330,3,True
ANAT 1000;NURS 1500;BIOL 1600;BIOL 1930;PPY 2540,NURS 3360,4,False
NURS 2500;NURS 2510;NURS 3360,NURS 3370,3,False
NURS 2500;NURS 2515;NURS 2520;NURS 3360,NURS 3375,2,False
NURS 2500;NURS 2510;NURS 3360,NURS 3377,3,False
NURS 2500;NURS 3200;NURS 3330;NURS 3360;NURS 2510;NURS 2520,NURS 3430,4,False
NURS 2500;NURS 2515;NURS 2520;NURS 3200;NURS 3330;NURS 3360,NURS 3435,4,False
NURS 2510;NURS 3200;NURS 3330;NURS 3360,NURS 3440,4,False
NURS 2500;NURS 2515;NURS 2520;NURS 3200;NURS 3330;NURS 3360;NURS 3565,NURS 3445,4,True
,NURS 3447,4,False
NURS 3447,NURS 3457,3,True
NURS 2500;NURS 3200;NURS 3330;NURS 3360;NURS 2510;NURS 2520,NURS 3460,4,False
NURS 3360;NURS 3330;NURS 3200;NURS 2500;NURS 2510;NURS 2520,NURS 3470,4,False
NURS 2500;NURS 3200;NURS 3330;NURS 3360;NURS 2510;NURS 2520,NURS 3480,4,False
NURS 3575,NURS 3485,3,False
NURS 2500;NURS 3200;NURS 3330;NURS 3360;NURS 2510;NURS 2520,NURS 3490,4,False
NURS 3575,NURS 3495,3,False
NURS 2500;NURS 2515;NURS 2520;NURS 3200;NURS 3330;NURS 3360,NURS 3565,4,False
NURS 3565,NURS 3575,4,True
,NURS 3807,3,False
,NURS 3930,3,False
,NURS 3980,3,False
NURS 3100,NURS 4100,2,False
NURS 3565,NURS 4105,2,True
,NURS 4107,3,False
,NURS 4147,3,False
NURS 4100,NURS 4150,2,False
NURS 3430;NURS 3440;NURS 3460;NURS 3470;NURS 3480;NURS 3490,NURS 4200,4,False
NURS 3430;NURS 3440;NURS 3460;NURS 3470;NURS 3480;NURS 3490,NURS 4300,2,False
NURS 3435;NURS 3445,NURS 4305,2,True
NURS 4300,NURS 4350,4,True
NURS 3435;NURS 3445,NURS 4355,4,True
NURS 4150,NURS 4400,1,True
NURS 4305;NURS 4355,NURS 4405,1,True
,NURS 4507,4,False
,NURS 4600,3,False
NURS 3360;NURS 5170,NURS 4801,3,False
NURS 3360;NURS 5170,NURS 4804,3,False
NURS 3360;NURS 5170,NURS 4806,3,False
NURS 3360,NURS 4808,3,False
NURS 3360,NURS 4810,3,False
,NURS 4811,3,False
NURS 3360,NURS 4813,3,False
NURS 3360,NURS 4814,3,False
,NURS 4815,3,False
NURS 3360;NURS 5170,NURS 4816,3,False
,NURS 4817,3,False
,NURS 4819,3,False
NURS 3360;NURS 5170,NURS 4820,3,False
,NURS 4823,3,False
NURS 3460,NURS 4824,3,False
,NURS 4825,3,False
,NURS 4827,3,False
NURS 4100,NURS 4828,2,True
,NURS 4930,3,False
NURS 4507,NURS 4980,15,False
,DIET 1000,2,False
,DIET 1930,3,False
,DIET 2080,3,False
DIET 2080,DIET 2100,3,False
,DIET 2510,3,False
,DIET 2511,3,False
DIET 2510,DIET 2750,3,False
,DIET 2930,3,False
,DIET 2980,3,False
,DIET 3030,3,False
DIET 2510;DIET 2750,DIET 3050,3,False
DIET 2510,DIET 3190,3,False
CHEM 1120;DIET 2510;DIET 2080,DIET 3600,4,False
DIET 2510,DIET 3700,3,False
DIET 3190,DIET 3750,3,False
DIET 2080;BIOL 1240;BIOL 1245;CHEM 1120;CHEM 1125;CHEM 2410;CHEM 3600;PPY 2540,DIET 3850,12,False
,DIET 3890,1,False
,DIET 3930,4,False
,DIET 3980,3,False
,DIET 4000,3,False
ACCT 2200,DIET 4020,3,False
,DIET 4060,3,False
DIET 2080,DIET 4070,3,False
DIET 3850,DIET 4100,3,False
DIET 3850,DIET 4110,2,False
DIET 4100,DIET 4150,3,False
DIET 4110,DIET 4160,3,False
,DIET 4250,3,False
DIET 2080,DIET 4300,3,False
DIET 3700;MGT 3000;BLS 4510;ECON 1900;ACCT 2200,DIET 4350,3,False
DIET 4350,DIET 4360,3,False
DIET 2510;DIET 4100,DIET 4400,3,False
DIET 2100,DIET 4500,3,False
,DIET 4700,3,False
,DIET 4850,3,False
DIET 3850,DIET 4870,1,False
DIET 4870,DIET 4880,1,False
,DIET 4930,4,False
DIET 3750,DIET 4950,3,False
,DIET 4980,3,False
,OB 0102,6,False
,OB 0301,8,False
,OB 0302,2,False
,OB 0304,4,False
,OB 0401,12,False
,OB 0406,12,False
,OB 0409,12,False
,OB 0410,12,False
,OB 0411,12,False
,OB 0414,12,False
,OB 0416,8,False
,OB 0417,4,False
,OB 0419,4,False
,OB 0420,2,False
,OB 0421,4,False
,OB 0499,12,False
,OB 0501,4,False
,OB 0502,4,False
,OB 0503,4,False
,OB 0901,12,False
,OB 0903,12,False
,OCS 1000,2,False
CORE 1500,OCS 1010,2,True
,OCS 3120,3,False
,OCS 3220,3,False
,OCS 3320,3,False
,OCS 3520,3,False
,OCS 3720,3,False
,OCS 3820,3,False
,OCS 4620,3,False
,OCS 4980,3,False
MATH 1200,OPM 2070,3,False
,OPM 2930,3,False
,OPM 2980,3,False
OPM 2070;MATH 1320;MATH 1510;MATH 1520;MATH 2530,OPM 3050,3,False
,OPM 3930,3,False
,OPM 3980,3,False
OPM 3050,OPM 4440,3,False
OPM 3050,OPM 4460,3,False
,OPM 4930,3,False
,OPM 4980,3,False
,OP 0302,2,False
,OP 0304,4,False
,OP 0305,4,False
,OP 0401,12,False
,OP 0405,12,False
,OP 0408,12,False
,OP 0409,4,False
,OP 0901,12,False
,OP 0903,12,False
,ORLD 1000,3,False
,ORLD 1500,3,False
,ORLD 1800,3,False
,ORLD 2000,3,False
CIS 2300,ORLD 2500,3,False
ORLD 2000,ORLD 2700,3,False
,ORLD 3000,3,False
ORLD 1800,ORLD 3300,3,False
ORLD 1000,ORLD 3800,3,False
ORLD 3800,ORLD 4000,3,False
,ORLD 4800,3,False
,OSTD 2930,3,False
,OSTD 3005,3,False
OSTD 3005,OSTD 3205,3,False
OSTD 3005,OSTD 3305,3,False
,OSTD 3930,3,False
OSTD 3005,OSTD 4105,3,False
OSTD 3205;OSTD 3305;OSTD 4105,OSTD 4805,3,False
,OSTD 4930,3,False
,OSTD 4985,12,False
,ORTS 0302,2,False
,ORTS 0304,4,False
,ORTS 0306,4,False
,ORTS 0403,12,False
,ORTS 0404,12,False
,ORTS 0405,12,False
,ORTS 0406,4,False
,ORTS 0407,4,False
,ORTS 0501,12,False
,ORTS 0901,12,False
,ORTS 0903,12,False
,OT 0302,2,False
,OT 0401,12,False
,OT 0402,8,False
,OT 0901,12,False
,OT 0903,12,False
,ORES 2300,3,False
,ORES 2310,3,False
,ORES 2320,2,False
,ORES 2930,3,False
,ORES 2980,3,False
,ORES 4310,3,False
,ORES 4930,3,False
,ORES 4980,3,False
,PA 0106,6,False
,PA 0109,6,False
,PA 0302,2,False
,PA 0401,12,False
,PA 0402,12,False
,PA 0404,12,False
,PA 0406,12,False
,PA 0408,12,False
,PA 0409,12,False
,PA 0410,4,False
,PA 0412,12,False
,PA 0901,12,False
,PA 0903,12,False
,PATH 0100,4,False
,PWY 1005,3,False
,PED 0104,6,False
,PED 0108,3,False
,PED 0111,10,False
,PED 0118,12,False
,PED 0301,8,False
,PED 0302,2,False
,PED 0310,1,False
,PED 0404,12,False
,PED 0405,12,False
,PED 0406,12,False
,PED 0407,12,False
,PED 0408,12,False
,PED 0409,12,False
,PED 0410,12,False
,PED 0411,12,False
,PED 0412,12,False
,PED 0413,12,False
,PED 0414,12,False
,PED 0415,12,False
,PED 0417,12,False
,PED 0421,4,False
,PED 0423,12,False
,PED 0424,12,False
,PED 0425,12,False
,PED 0426,4,False
,PED 0427,4,False
,PED 0428,10,False
,PED 0429,4,False
,PED 0430,4,False
,PED 0431,4,False
,PED 0432,4,False
,PED 0433,4,False
,PED 0434,4,False
,PED 0435,4,False
,PED 0436,4,False
,PED 0437,4,False
,PED 0438,4,False
,PED 0439,2,False
,PED 0440,2,False
,PED 0499,12,False
,PED 0501,4,False
,PED 0502,4,False
,PED 0503,4,False
,PED 0504,4,False
,PED 0901,12,False
,PED 0903,12,False
,PH 0408,12,False
,PH 0409,12,False
,PH 0410,12,False
,PH 0903,12,False
,PPY 1450,3,False
,PPY 2540,4,False
,PPY 2930,3,False
,PPY 2980,3,False
CHEM 3600;CHEM 4610;BIOL 3020,PPY 4410,3,False
CORE 1500,PHIL 1700,3,True
CORE 1500,PHIL 1707,3,True
CORE 1500,PHIL 1753,3,True
CORE 1500,PHIL 1757,3,True
,PHIL 1930,3,False
,PHIL 1980,3,False
,PHIL 2050,3,False
CORE 1005,PHIL 2055,3,False
CORE 1700,PHIL 2150,3,False
,PHIL 2930,3,False
,PHIL 2980,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 3250,3,False
PHIL 2050,PHIL 3300,3,False
PHIL 2050,PHIL 3360,3,False
PHIL 2050,PHIL 3380,3,False
,PHIL 3400,3,False
PHIL 2050,PHIL 3420,3,False
PHIL 2050,PHIL 3430,3,False
ENGL 1900;ENGL 1920;PHIL 2050,PHIL 3450,3,False
,PHIL 3480,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 3490,3,False
,PHIL 3510,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 3600,3,False
CORE 1000;CORE 1500,PHIL 3700,3,True
,PHIL 3910,6,False
,PHIL 3930,4,False
,PHIL 3980,3,False
PHIL 2050;MATH 1200,PHIL 4040,3,False
PHIL 4040,PHIL 4090,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4120,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4150,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4160,3,False
,PHIL 4190,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4210,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4260,3,False
,PHIL 4280,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4310,3,False
,PHIL 4315,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4320,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4350,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4360,3,False
PHIL 2050,PHIL 4400,3,False
PHIL 2050,PHIL 4500,3,False
,PHIL 4570,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4600,3,False
,PHIL 4720,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4740,3,False
PHIL 2050;PHIL 1700;PHIL 1707,PHIL 4750,3,False
PHIL 2050,PHIL 4760,3,False
PHIL 1700;PHIL 1707,PHIL 4800,3,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4810,3,False
PHIL 2050,PHIL 4820,3,False
PHIL 1700;PHIL 2050,PHIL 4825,3,False
,PHIL 4840,3,False
PHIL 2050,PHIL 4850,3,False
,PHIL 4880,3,False
,PHIL 4910,6,False
PHIL 1700;PHIL 1707;PHIL 2050,PHIL 4930,4,False
,PHIL 4980,4,False
,PLJ 1010,3,False
PLJ 1010,PLJ 1020,3,False
,PLJ 1050,3,False
,PLJ 2000,3,False
PLJ 1010;PLJ 1020,PLJ 2010,3,False
,PLJ 2020,3,False
PLJ 1050,PLJ 2050,3,False
,PLJ 2800,3,False
,PLJ 2930,4,False
,PLJ 2980,3,False
,PLJ 3000,3,False
PLJ 1050,PLJ 3050,3,False
PLJ 1050;PLJ 3050,PLJ 3055,3,False
,PLJ 3060,2,False
,PLJ 3100,3,False
,PLJ 3150,3,False
,PLJ 3200,3,False
,PLJ 3300,3,False
,PLJ 3550,3,False
,PLJ 3555,3,False
,PLJ 3660,2,False
,PLJ 3665,2,False
,PLJ 3930,4,False
,PLJ 3980,3,False
,PLJ 4000,3,False
PLJ 1050,PLJ 4050,3,False
,PLJ 4100,3,False
,PLJ 4250,3,False
,PLJ 4310,3,False
,PLJ 4350,3,False
,PLJ 4800,3,False
,PLJ 4900,12,False
PLJ 3000;PHIL 2050,PLJ 4930,4,False
PHIL 1700;PHIL 2050;PHIL 3250;PHIL 3300;PHIL 4500;PHIL 4600,PLJ 4960,3,True
,PLJ 4965,3,False
,PLJ 4980,3,False
,PMR 0101,4,False
,PMR 0302,2,False
,PMR 0304,4,False
,PMR 0305,4,False
,PMR 0901,12,False
,DPT 1111,1,False
,DPT 1212,2,False
CORE 1500,DPT 2213,1,True
,DPT 2930,4,False
,DPT 2980,3,False
CORE 1500,DPT 3214,1,False
,DPT 3230,3,False
,DPT 3930,3,False
,DPT 3980,3,False
,DPT 4910,6,False
,DPT 4930,3,False
,DPT 4980,3,False
,PHYS 1010,3,False
,PHYS 1050,3,False
,PHYS 1090,1,False
,PHYS 1110,1,False
MATH 1200,PHYS 1130,3,False
,PHYS 1220,3,False
,PHYS 1235,1,False
PHYS 1220,PHYS 1240,3,False
,PHYS 1255,1,False
MATH 1200;MATH 1400,PHYS 1310,3,False
,PHYS 1320,1,False
PHYS 1310,PHYS 1330,3,False
,PHYS 1340,1,False
,PHYS 1350,3,False
,PHYS 1365,1,False
MATH 1510;MATH 1400,PHYS 1610,3,True
,PHYS 1620,1,False
PHYS 1610;PHYS 1620;PHYS 1640,PHYS 1630,3,True
PHYS 1610;PHYS 1620,PHYS 1640,1,False
,PHYS 1930,3,False
,PHYS 1980,3,False
PHYS 1630,PHYS 2610,3,False
PHYS 2610;MATH 1520,PHYS 2620,1,True
,PHYS 2910,6,False
,PHYS 2930,4,False
,PHYS 2980,3,False
MATH 2530,PHYS 3110,3,False
,PHYS 3310,3,False
,PHYS 3320,1,False
MATH 3550;PHYS 1630,PHYS 3410,3,True
PHYS 3511,PHYS 3510,3,True
PHYS 3510,PHYS 3511,1,True
,PHYS 3610,3,False
,PHYS 3860,0,False
PHYS 2910,PHYS 3910,6,False
,PHYS 3915,6,False
,PHYS 3930,3,False
,PHYS 3980,3,False
CHEM 1110;MATH 2530;PHYS 1630,PHYS 4010,3,False
,PHYS 4020,3,False
PHYS 3410,PHYS 4110,3,False
MATH 3550,PHYS 4210,3,False
PHYS 2610;PHYS 3110,PHYS 4610,3,False
,PHYS 4840,0,False
,PHYS 4870,0,False
,PHYS 4880,3,False
,PHYS 4890,0,False
PHYS 3910,PHYS 4910,6,False
PHYS 3915,PHYS 4915,6,False
,PHYS 4930,3,False
,PHYS 4980,6,False
,POLS 1000,3,False
,POLS 1100,3,False
,POLS 1150,3,False
,POLS 1300,3,False
,POLS 1500,3,False
,POLS 1510,3,False
,POLS 1540,3,False
,POLS 1600,3,False
,POLS 1700,3,False
,POLS 1930,3,False
,POLS 1980,3,False
POLS 1000,POLS 2000,4,False
,POLS 2010,3,False
,POLS 2100,3,False
,POLS 2140,3,False
,POLS 2150,3,False
,POLS 2160,3,False
,POLS 2200,3,False
,POLS 2220,3,False
,POLS 2230,3,False
,POLS 2300,3,False
,POLS 2350,3,False
,POLS 2510,3,False
,POLS 2520,3,False
,POLS 2530,3,False
,POLS 2535,3,False
,POLS 2550,3,False
,POLS 2560,3,False
,POLS 2570,3,False
,POLS 2590,3,False
,POLS 2600,3,False
,POLS 2620,3,False
,POLS 2640,3,False
POLS 1000;POLS 1600,POLS 2691,3,False
CORE 1500,POLS 2700,3,True
,POLS 2710,3,False
,POLS 2720,3,False
,POLS 2820,3,False
,POLS 2930,3,False
,POLS 2931,4,False
,POLS 2980,3,False
,POLS 3100,3,False
,POLS 3110,3,False
,POLS 3130,3,False
,POLS 3140,3,False
,POLS 3150,3,False
,POLS 3250,3,False
POLS 1100;POLS 1150,POLS 3300,3,False
,POLS 3330,3,False
,POLS 3340,3,False
,POLS 3350,3,False
,POLS 3500,3,False
,POLS 3520,3,False
,POLS 3530,3,False
POLS 1000;POLS 1600,POLS 3567,3,False
,POLS 3600,3,False
,POLS 3620,3,False
POLS 1000;POLS 1600,POLS 3630,3,False
,POLS 3640,3,False
,POLS 3650,3,False
,POLS 3710,3,False
,POLS 3720,3,False
,POLS 3740,3,False
POLS 1000;POLS 1600,POLS 3750,3,False
,POLS 3760,3,False
,POLS 3770,3,False
CORE 1000;CORE 1500,POLS 3800,3,True
,POLS 3810,3,False
,POLS 3830,3,False
,POLS 3880,3,False
,POLS 3910,6,False
,POLS 3911,6,False
,POLS 3912,6,False
,POLS 3913,6,False
,POLS 3914,6,False
,POLS 3915,6,False
,POLS 3916,6,False
,POLS 3917,6,False
,POLS 3918,6,False
,POLS 3919,6,False
,POLS 3930,6,False
,POLS 3980,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4120,3,False
,POLS 4126,3,False
POLS 1100;POLS 1150,POLS 4131,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4140,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4150,3,False
POLS 2000;POLS 1150,POLS 4170,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4171,3,False
POLS 1100;POLS 1150;POLS 2100;POLS 3100,POLS 4300,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4325,3,False
,POLS 4340,3,False
POLS 2000;POLS 1150;POLS 1100,POLS 4360,3,False
POLS 2000;POLS 1500;POLS 3500;POLS 2820;POLS 3810,POLS 4500,3,False
,POLS 4510,3,False
,POLS 4520,3,False
,POLS 4530,3,False
,POLS 4590,3,False
,POLS 4610,3,False
,POLS 4630,3,False
POLS 2000;POLS 1600;POLS 2600;POLS 3600;POLS 2820;POLS 3810,POLS 4650,3,False
,POLS 4662,3,False
,POLS 4670,3,False
POLS 1600;POLS 2600;POLS 2000,POLS 4692,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4710,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4730,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4740,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4750,3,False
POLS 2000,POLS 4840,3,False
,POLS 4850,3,False
,POLS 4910,6,False
,POLS 4930,4,False
,POLS 4960,3,False
,POLS 4980,6,False
,POLS 4990,3,False
,POLS 4991,6,False
,PG 1010,3,False
PG 1010,PG 1020,3,False
,PG 1930,4,False
PG 1020,PG 2010,3,False
PG 2010,PG 2020,3,False
,PG 2930,3,False
,PG 2980,3,False
,PG 3910,6,False
,PG 3930,3,False
,PG 3980,3,False
,PG 4910,6,False
,PG 4930,4,False
,PG 4980,3,False
,PLS 1000,3,False
,PLS 1930,4,False
,PLS 2000,3,False
,PLS 2800,3,False
,PLS 3000,3,False
,PLS 3100,2,False
,PLS 3900,3,False
,PLS 3930,3,False
,PLS 3935,3,False
PLS 1000;PLS 4965;PLS 2000,PLS 4910,6,True
,PLS 4965,3,False
,PPHS 1000,1,False
,PPHS 1020,2,False
,PPHS 1050,0,False
BIOL 1240;BIOL 1245;BIOL 1260;BIOL 1265;CHEM 1120;CHEM 1125,PPHS 2000,2,False
,PPHS 2930,3,False
,PPHS 2980,3,False
,PPHS 3930,2,False
,PPHS 3980,3,False
,PPHS 4910,3,False
,PPHS 4930,3,False
,PPHS 4970,12,False
,PPHS 4980,3,False
,PST 1000,3,False
,PST 1500,3,False
,PST 1900,3,False
,PST 3200,3,False
,PST 3300,3,False
,PST 3400,3,False
CIS 2875,PST 4900,3,False
,PMGT 1010,3,False
,PMGT 1020,3,False
PMGT 1010,PMGT 1030,3,False
,PMGT 1930,3,False
ENGL 1900;PMGT 1010,PMGT 2010,3,False
CIS 2875;ENGL 1900;PMGT 1010,PMGT 2020,3,False
,PMGT 2030,3,False
,PMGT 2930,3,False
,PMGT 2980,3,False
PMGT 2020,PMGT 3010,3,False
,PMGT 3020,3,False
PMGT 1020;PMGT 2020,PMGT 3030,3,False
CORE 1605,PMGT 3040,3,False
PMGT 1030,PMGT 3050,3,False
,PMGT 3930,3,False
,PMGT 3980,3,False
PMGT 1030;PMGT 2010,PMGT 4010,3,False
PMGT 3020,PMGT 4020,3,False
PMGT 2010;PMGT 3020,PMGT 4030,3,False
PMGT 4010;PMGT 4030,PMGT 4800,3,False
,PMGT 4930,3,False
,PMGT 4980,3,False
,PS 0301,3,False
,PS 0302,2,False
,PS 0304,4,False
,PS 0407,12,False
,PS 0412,12,False
,PS 0413,4,False
,PS 0414,8,False
,PS 0499,12,False
,PS 0501,4,False
,PS 0901,12,False
,PS 0903,12,False
,PS 0904,12,False
,PSY 1010,3,False
,PSY 1930,4,False
PSY 1010,PSY 2010,3,False
PSY 1010,PSY 2050,4,False
,PSY 2930,4,False
PSY 1010,PSY 3100,3,False
PSY 1010,PSY 3120,3,False
PSY 1010,PSY 3130,3,False
PSY 1010,PSY 3160,3,False
PSY 1010,PSY 3210,3,False
PSY 1010,PSY 3230,3,False
PSY 1010,PSY 3300,3,False
PSY 1010,PSY 3310,3,False
PSY 1010,PSY 3410,3,False
PSY 1010,PSY 3440,3,False
PSY 1010,PSY 3450,3,False
PSY 1010,PSY 3460,3,False
PSY 1010,PSY 3470,3,False
PSY 1010,PSY 3930,4,False
,PSY 3980,3,False
PSY 2050,PSY 4060,4,False
PSY 1010,PSY 4140,3,False
PSY 1010,PSY 4150,3,False
PSY 1010,PSY 4210,3,False
PSY 1010,PSY 4220,3,False
PSY 3210;PSY 3230,PSY 4270,3,False
PSY 1010;PSY 3300,PSY 4320,3,False
PSY 1010,PSY 4330,3,False
PSY 1010,PSY 4340,3,False
PSY 3300,PSY 4350,3,False
PSY 1010;PSY 2050,PSY 4420,3,False
PSY 3460;PSY 1010;PSY 2050,PSY 4430,3,False
CORE 1000;CORE 1500,PSY 4445,3,True
PSY 1010,PSY 4450,3,False
PSY 1010,PSY 4460,3,False
